51,64,64110,171812,109689,31516,3766,11289,13672,7058,2
37,64,394391,44243,4775,3391,881,1176,759,1566,2
74,34,21652,94323,4948,5275,6208,8553,9031,10462,0
74,50,32357,12064,17027,8155,13041,10617,5326,3553,0
74,40,14411,8992,5179,5265,14961,7561,3127,2448,0
69,35,36058,28039,5458,5195,4304,4784,4143,1914,0
80,40,22249,25801,14798,7613,4438,9331,6259,2279,0
75,40,11704,32240,9559,9121,10705,11546,3657,984,0
81,38,29354,16047,5367,1095,5439,5247,3829,2207,0
77,48,19974,55317,13393,27219,7164,17277,7731,4948,0
74,47,59755,26377,10519,5263,3651,6695,2554,1132,0
66,48,3925,32484,10931,6836,5921,5768,1635,811,0
23,23,31444,13835,11111,20124,12477,5275,21965,2592,2
23,23,604341,231505,23446,17607,28445,17694,17039,17011,2
35,23,18442,48384,9617,3692,9460,9716,4187,3752,2
47,23,12090,40277,11462,7022,6101,6226,2966,1760,2
54,47,17729,14649,15159,24113,2712,8513,7264,3958,2
54,56,26363,32993,21067,3781,10343,7724,11717,6743,2
57,77,18178,5540,16212,8322,8122,6596,3735,2536,2
48,81,133686,71038,23969,36396,14731,5802,9733,2622,2
63,57,43557,10509,2637,2299,9116,13025,4232,3976,2
57,47,15199,13833,8175,10609,8307,4636,3599,2186,2
78,67,11513,25518,13202,18809,25769,12063,4238,2399,2
51,43,616439,291933,2114,4891,4717,5641,1659,692,2
61,41,11790,5292,4182,2282,2440,4772,3580,4104,2
54,41,6337,29433,21667,5363,14070,7651,3937,1886,2
70,78,29100,7865,21573,8299,5768,4156,2336,1617,2
61,77,3217,13125,8403,1973,7031,3227,8349,2814,2
60,75,9064,22213,10041,1657,5491,10925,3783,1037,2
74,67,14998,10864,4397,3554,9223,9842,2214,1139,2
80,53,21480,16416,2486,4936,4862,5758,3333,1728,2
70,61,63104,12458,12418,5583,5695,8016,4212,1629,0
63,75,11564,8854,11379,10729,1568,3640,2811,1298,0
60,78,6289,9171,2367,9127,4827,5214,1822,2684,0
78,80,27574,8941,7477,5763,10656,11538,6557,2116,0
74,80,9970,15348,12614,7232,6632,5640,1466,1195,0
63,70,110568,14016,8280,3581,3496,1021,996,761,0
61,70,16862,8372,1828,9069,5191,3622,3177,3436,0
48,66,25134,40603,10651,3135,14299,7493,4495,1693,0
50,64,447881,20424,14338,7632,8035,8607,4035,1183,0
60,61,80246,41040,20435,4250,9845,7908,3017,3048,0
44,35,1627129,185692,48772,13380,38529,27908,13592,3546,2
37,43,13881,75060,16168,16168,7460,8719,9531,1539,2
29,43,49145,9555,3271,2345,3780,1304,507,388,2
67,47,33281,8277,10790,1411,7827,17954,5726,6265,2
74,53,166326,27445,14083,20807,4511,9330,9667,12171,2
77,51,333867,52299,13299,6776,12038,9795,5512,3241,2
70,69,448750,37974,49298,24415,14441,14059,3641,4285,2
43,64,294813,46991,4778,6224,4643,2169,706,331,2
60,67,1150293,311114,38779,39751,19139,42047,6586,7963,0
51,63,84040,196101,35179,12340,16326,13808,4230,5384,0
44,67,15293,13934,13809,7188,1967,1973,885,380,0
27,61,24838,49006,15070,30333,10306,7061,5442,2095,0
38,61,52704,46598,10905,11521,28202,8942,5630,1237,0
27,61,12711,19710,3568,24522,2787,2521,2691,1307,0
23,44,41311,55758,1375,9075,10358,3443,1766,3853,0
20,50,3629,35353,10176,8373,3648,5434,1625,1234,0
64,93,13129,13905,20158,12070,10094,5108,1962,1205,2
66,84,17122,26801,11705,7538,6684,9611,3794,2209,2
69,78,44873,15938,5329,9633,4928,5215,3827,2437,2
57,67,31354,17906,1519,2498,1058,3235,2866,1605,2
66,61,13509,14219,11705,4591,9049,7536,5449,2307,2
54,50,212875,145665,4532,13169,21395,8975,4488,4849,2
44,47,1102380,129797,41289,17688,21791,10438,19289,4023,2
41,47,28255,55187,5672,10676,7873,7012,11660,1313,2
35,40,1381692,226039,39403,22002,50793,30772,32825,20988,2
56,67,28288,10131,3659,11784,3954,6652,8520,4644,2
57,81,104000,55206,35297,2706,6398,6214,4831,1372,2
60,74,193310,12126,8827,1246,17548,4799,6893,817,2
56,77,55739,25537,36569,23275,13257,7819,3876,3104,2
44,83,39802,14881,13920,24106,5112,4033,4602,1286,2
56,83,23779,10162,6070,4528,2725,5081,3250,877,2
47,93,9696,24468,28900,5995,5661,4625,3734,2361,2
56,87,20098,7054,7058,2695,6832,4360,4104,2069,2
67,81,2800,5338,6716,2950,758,5030,2371,2881,2
50,69,146119,60832,12210,11642,5014,3139,933,1006,2
20,51,1465919,335013,44956,17668,13557,16131,11413,5837,2
27,47,982053,75067,21471,17898,14304,18526,12516,3325,2
20,44,1073494,292074,41023,13287,9822,5197,2649,1794,2
34,51,97398,44617,18931,5899,40451,6322,2527,3111,2
37,61,18661,20328,8993,4656,4281,4350,2115,4486,2
35,57,36403,61597,16507,4073,13559,8899,1944,1382,2
38,61,7862,41521,19899,4256,6936,8807,891,891,2
40,51,396960,60921,31839,4971,7997,7688,4817,2353,0
56,48,10407,29577,1770,1015,8288,5558,2617,2264,0
56,63,5991,11318,20377,16314,6802,6081,2001,1628,0
56,54,24589,22922,452,6207,5769,4096,3053,608,0
54,64,4954,27761,971,5560,3887,5108,1737,1114,0
47,48,9758,33078,1246,7868,9289,2466,1361,3454,0
47,38,8166,26191,2155,6462,9901,4108,2810,1200,0
51,41,25054,16811,3662,3798,2048,6457,2058,1876,0
53,54,9227,8589,8344,10592,9841,4337,598,1365,0
24,30,34556,15005,1140,1137,734,1350,673,300,0
30,47,17802,13771,7314,5249,7663,3746,2002,1447,0
29,57,74233,22874,6338,6042,5636,1910,3679,718,0
24,74,28422,34172,31057,5287,8187,3245,1435,1574,0
21,66,38163,68206,16536,5261,8646,2349,2194,831,0
10,61,51010,64247,9064,13552,2702,3442,2892,554,0
14,57,5826,21120,5811,3128,12400,2830,6019,1024,0
21,60,24100,20157,21434,17974,16961,5338,3074,953,0
27,61,6727,46233,18760,4103,10009,4065,1689,1216,0
54,70,429338,28507,6024,9610,4413,9016,2274,565,0
50,70,364497,14908,9961,2787,4650,873,942,545,0
30,61,82895,83025,1508,18052,6519,4623,3116,2718,0
20,50,291783,161337,12715,10452,20975,4891,7570,8414,0
21,44,38785,34284,11458,2728,11391,11732,4923,3674,0
38,38,78148,18325,4389,3937,7406,5344,3117,1526,0
48,44,80304,49682,17572,12573,8400,10575,2262,2065,0
70,54,27426,19078,3287,12898,8234,11514,5980,12649,0
78,56,21975,13842,2552,9163,8997,12323,3888,2024,0
67,60,401052,112009,11156,38070,9210,9356,3370,1935,0
41,53,96856,29269,16082,9068,2763,1655,2557,757,0
37,57,8744,33845,14800,6631,2259,6059,1232,1529,0
38,63,15729,20033,11997,8029,5670,10301,2660,1165,0
64,70,28248,4868,5009,3331,2378,4682,1876,4080,0
69,74,13295,20521,10258,10110,3380,7440,4135,1409,0
74,70,18645,10199,8685,1650,4387,9135,2446,672,0
64,78,15842,22851,28745,3537,6956,7094,3166,1081,0
61,66,30750,76098,6863,8795,10866,12976,7092,2591,0
10,64,168755,5982,1565,1471,585,688,147,189,2
26,70,12225,8688,12540,3778,7145,3532,1519,3311,2
35,69,6735,28208,14001,3792,9547,4886,4153,978,2
54,66,19646,18158,16151,2179,22175,9483,5305,3891,2
56,57,44455,23946,943,8654,5676,6580,21302,10663,2
61,51,8482,20248,5614,2063,11948,4833,5739,2480,2
63,27,2214,7057,2555,773,3866,5402,2937,2793,2
57,70,122227,35075,29342,16271,3622,9162,5557,3664,0
48,74,25793,17328,26858,7825,5268,6957,10029,1736,0
64,83,27150,9698,11654,9802,7633,7348,2025,1547,0
69,70,21315,25866,9247,1809,6041,6790,3741,1510,0
51,66,83836,41753,7155,4435,5387,2789,3735,2312,0
38,44,386424,178751,4666,12911,5522,5380,12401,12018,0
24,41,311025,6349,2558,1031,276,499,188,70,0
23,40,15494,22545,4887,2085,4015,4104,1957,2188,0
57,51,275094,60948,7680,4231,1225,2833,2065,1535,2
50,44,140301,65404,12527,20776,8788,4723,4015,2204,2
47,53,38488,35168,17995,7766,4792,5091,1449,1799,2
23,64,27544,18045,27242,3163,4959,3540,6491,2292,2
29,64,44222,44619,5666,4386,8541,4599,1913,3146,2
48,64,21999,11315,4743,7303,6149,7347,5046,1842,2
61,63,10629,13181,17879,4583,13340,12090,15325,10865,2
77,57,17583,10164,7479,7371,2872,9589,8719,5084,2
77,54,26108,9411,750,393,517,842,742,169,2
77,57,8806,12353,15119,5844,8077,11410,18705,4847,2
38,61,14296,27369,1363,13549,1990,1206,3773,7249,2
44,90,16976,25287,14794,10405,5767,2369,1060,1590,2
51,81,10347,21257,10275,5352,3168,3180,3619,597,2
57,66,3431,6231,9072,1058,13060,4071,3880,1287,2
64,64,23986,18609,6960,2463,6874,8738,1728,580,2
74,57,16545,14672,5243,5834,16490,5388,5369,1578,2
54,47,125049,118110,16083,9121,7439,10725,8628,3611,2
50,60,15149,24273,9062,3828,3686,5734,2627,2075,0
56,57,114604,3265,379,1921,6316,1467,807,490,0
51,57,13114,17928,6314,10199,8328,2606,1749,1747,0
61,63,13398,11433,8755,6750,2871,3343,4210,3257,0
60,70,25446,19026,10395,10126,1846,4472,2252,2684,0
60,80,11213,20465,9721,14670,6854,13308,1804,1221,0
61,83,5303,19531,8566,14394,5113,3793,1092,1659,0
60,77,41551,29484,1204,14644,5985,4189,4232,1037,0
67,61,3946,17846,1907,4535,11680,6927,1275,3018,0
63,67,813812,17408,11161,15902,5710,12827,6380,2410,0
80,69,8544,12574,4672,21382,19605,8658,2941,4026,0
67,60,171891,96612,7913,14541,2775,5208,4888,3813,0
64,66,667714,13657,7289,3694,2716,4085,3275,661,0
61,64,47424,43637,20125,27236,6269,19812,7174,5651,0
53,60,15187,22540,5083,9194,6254,3738,4825,1784,0
67,69,3621,31483,28256,7193,10681,15685,2921,1765,0
60,64,42001,27359,4551,4694,2420,2365,460,346,0
70,53,25534,5160,2616,559,8560,6331,2987,2841,0
78,54,12775,10575,7299,6586,7855,5417,2451,1518,0
47,34,717444,100170,2974,10414,5288,10181,6904,3305,2
43,30,10974,12795,4179,5358,3458,3579,3048,1961,2
40,24,9067,54324,7585,7316,15347,5639,4086,1868,2
